txn_id,account_id,txn_date,txn_code,amount,channel
TXN00002814,ACCT001059,20240408,WIRE,1004.55,ONLINE
TXN00010341,ACCT000414,25-Apr-2025,WIRE,496.36,ACH
TXN00006453,ACCT000560,17-Feb-2023,ACH,1501.12,ATM
TXN00009000,ACCT000275,09/17/2024,ACH,1751.85,BRANCH
TXN00000926,ACCT001124,27-Sep-2023,INT,1857.50,WIRE
TXN00023233,ACCT000818,2023-05-02,CR,181.83,ACH
TXN00001097,ACCT000339,20230707,DR,2565.24,WIRE
TXN00019760,ACCT001084,28-Oct-2025,WIRE,3896.71,ACH
TXN00000580,ACCT000229,30-Aug-2024,CR,2016.46,BRANCH
TXN00000641,ACCT000735,2023-09-27,DR,2724.80,ACH
TXN00018247,ACCT000820,20240616,INT,3716.63,ACH
TXN00003199,ACCT000758,04-Mar-2024,FEE,4138.62,WIRE
TXN00004385,ACCT000414,11/22/2023,ACH,3306.17,ACH
TXN00008845,ACCT000270,23-May-2024,WIRE,754.55,BRANCH
TXN00022491,ACCT001119,2025-09-03,ATM,1637.70,ONLINE
TXN00015764,ACCT001035,20230406,INT,4435.39,BRANCH
TXN00005258,ACCT000510,13-Dec-2024,DR,1013.30,ATM
TXN00023256,ACCT000222,02/10/2024,WIRE,2972.64,ATM
TXN00007419,ACCT001134,07/19/2023,DR,1626.40,ONLINE
TXN00000212,ACCT000870,03-Feb-2025,CR,2010.23,WIRE
TXN00000681,ACCT000746,28-Nov-2023,CR,1983.44,ATM
TXN00016914,ACCT000029,2023-07-31,CR,3190.19,ATM
TXN00018029,ACCT000012,03/21/2024,FEE,4125.35,ONLINE
TXN00004513,ACCT000757,21-Oct-2024,ATM,767.61,WIRE
TXN00008143,ACCT000018,2025-08-18,INT,2933.12,WIRE
TXN00021647,ACCT000840,04-Jun-2025,WIRE,666.39,ATM
TXN00006459,ACCT001110,27-Oct-2024,CR,3475.24,ATM
TXN00015136,ACCT000785,03-May-2025,WIRE,2177.85,ONLINE
TXN00023512,ACCT000249,06/11/2025,ATM,74.56,ATM
TXN00000676,ACCT000403,2024-06-30,WIRE,4228.93,ACH
TXN00021916,ACCT000137,02-Jan-2023,DR,567.47,ONLINE
TXN00017809,ACCT000961,04/21/2024,INT,263.62,WIRE
TXN00006443,ACCT000851,2023-04-10,DR,1532.22,WIRE
TXN00012943,ACCT001140,07/13/2025,ATM,1785.00,WIRE
TXN00008997,ACCT001117,2023-07-13,FEE,2654.70,ACH
TXN00011234,ACCT000696,20241020,ACH,4371.11,ATM
TXN00002274,ACCT000079,2025-11-08,ATM,1828.47,BRANCH
TXN00011731,ACCT001108,20250806,ATM,304.42,ATM
TXN00016105,ACCT001033,20240209,DR,2787.77,BRANCH
TXN00020708,ACCT000828,2024-01-25,DR,1479.83,ATM
TXN00007275,ACCT000328,22-Feb-2023,INT,3741.37,ACH
TXN00012014,ACCT000893,2025-03-04,INT,1029.38,ATM
TXN00023595,ACCT000068,2023-02-01,ACH,4463.71,BRANCH
TXN00005727,ACCT000318,20241214,INT,979.50,WIRE
TXN00023919,ACCT000048,07-Sep-2025,ATM,3669.92,ONLINE
TXN00008188,ACCT000719,06/21/2023,CR,2328.90,WIRE
TXN00011575,ACCT000051,2023-08-10,CR,2305.91,ATM
TXN00010871,ACCT000770,08/06/2024,INT,1837.73,ACH
TXN00013720,ACCT000787,2023-10-08,CR,2104.31,ONLINE
TXN00015108,ACCT000596,20240222,ACH,3755.73,BRANCH
TXN00007889,ACCT000851,28-Jan-2025,DR,2267.67,ACH
TXN00010465,ACCT000265,2025-05-11,DR,2139.46,ACH
TXN00009618,ACCT000199,2025-03-03,INT,2974.54,ATM
TXN00016421,ACCT000389,07-Nov-2025,ACH,4085.16,BRANCH
TXN00001789,ACCT000555,12/30/2025,DR,2000.47,ACH
TXN00003912,ACCT000295,2024-08-03,INT,701.71,ONLINE
TXN00024358,ACCT000280,15-Sep-2023,WIRE,3622.81,BRANCH
TXN00000856,ACCT000932,29-Aug-2025,INT,1786.54,WIRE
TXN00013252,ACCT001140,02-May-2024,DR,438.60,ACH
TXN00009657,ACCT000448,2025-05-03,INT,2295.19,WIRE
TXN00013714,ACCT000510,12/05/2023,FEE,1392.35,WIRE
TXN00010839,ACCT000813,26-Sep-2024,INT,1780.24,BRANCH
TXN00024928,ACCT000852,06/18/2025,CR,95.96,ACH
TXN00024466,ACCT000343,23-Sep-2023,FEE,1839.82,BRANCH
TXN00007214,ACCT000184,2025-09-12,FEE,3127.42,BRANCH
TXN00022048,ACCT000892,20241005,INT,875.18,BRANCH
TXN00005430,ACCT000493,08-Sep-2025,CR,2135.83,ONLINE
TXN00021527,ACCT000865,07/13/2024,CR,4450.05,ONLINE
TXN00004117,ACCT000999,06-Jul-2025,CR,2627.96,ATM
TXN00016132,ACCT000844,23-Jun-2025,INT,3293.62,ACH
TXN00004294,ACCT001045,13-Feb-2023,INT,2289.85,ACH
TXN00009466,ACCT000757,26-Oct-2025,DR,541.54,BRANCH
TXN00008052,ACCT001189,20230214,ACH,4330.76,WIRE
TXN00009340,ACCT000631,2023-10-05,CR,2629.33,ACH
TXN00013458,ACCT000682,2024-09-01,INT,4371.29,WIRE
TXN00023453,ACCT000264,2023-06-03,DR,2187.45,ONLINE
TXN00006220,ACCT001103,17-Apr-2025,INT,4195.08,ONLINE
TXN00003493,ACCT000074,01/13/2025,INT,2596.65,BRANCH
TXN00024380,ACCT001154,2025-07-30,ACH,3579.76,ACH
TXN00006995,ACCT000638,2024-03-05,ACH,3043.46,BRANCH
TXN00024104,ACCT000673,25-Nov-2023,FEE,3065.81,ATM
TXN00006137,ACCT001049,07/03/2023,ATM,3555.61,ACH
TXN00017667,ACCT000665,30-Mar-2024,INT,2794.25,BRANCH
TXN00024839,ACCT000647,31-May-2025,FEE,1450.96,BRANCH
TXN00021516,ACCT001159,19-Feb-2024,INT,2190.67,ATM
TXN00000753,ACCT000052,24-Oct-2025,ATM,2749.46,ATM
TXN00007320,ACCT000893,06/14/2023,WIRE,1901.13,ONLINE
TXN00023305,ACCT000017,17-Sep-2024,FEE,1494.53,ACH
TXN00012947,ACCT000263,09/23/2025,INT,277.04,ACH
TXN00018548,ACCT001141,01/23/2025,ACH,3772.62,ATM
TXN00014217,ACCT001172,20241107,ATM,4290.62,ONLINE
TXN00008718,ACCT000317,2023-12-09,ACH,514.29,ATM
TXN00009401,ACCT000094,2023-04-28,INT,1321.26,BRANCH
TXN00016587,ACCT000560,09/14/2023,FEE,451.14,ONLINE
TXN00017558,ACCT001186,04/06/2024,ACH,4374.78,WIRE
TXN00015754,ACCT000839,2024-10-10,ATM,2441.84,ONLINE
TXN00009276,ACCT000794,03/30/2024,WIRE,2147.30,WIRE
TXN00008258,ACCT000961,10/21/2024,DR,781.79,WIRE
TXN00004844,ACCT000185,20240701,ACH,4158.07,BRANCH
TXN00005860,ACCT000879,20240804,FEE,4084.11,ONLINE
TXN00006145,ACCT000154,20250630,DR,454.16,ATM
TXN00014727,ACCT000799,26-Nov-2023,INT,1192.31,WIRE
TXN00016792,ACCT001078,20230104,DR,235.89,WIRE
TXN00013497,ACCT000603,2025-02-18,FEE,4136.38,WIRE
TXN00023433,ACCT000747,2023-11-26,WIRE,2644.38,ACH
TXN00012553,ACCT000983,20230704,WIRE,67.30,ACH
TXN00015011,ACCT000004,20251123,ACH,1646.71,WIRE
TXN00013667,ACCT001108,22-May-2025,WIRE,1974.74,ONLINE
TXN00011262,ACCT001051,20250926,FEE,3761.92,ACH
TXN00019672,ACCT000874,2024-08-31,WIRE,3693.77,BRANCH
TXN00011701,ACCT000980,2023-08-25,FEE,1804.00,ATM
TXN00017420,ACCT000745,05/16/2023,DR,2895.96,ONLINE
TXN00008358,ACCT000330,20240803,FEE,3122.62,BRANCH
TXN00018603,ACCT000097,20230705,INT,2346.71,ATM
TXN00016384,ACCT001051,10/23/2024,WIRE,2807.92,BRANCH
TXN00005777,ACCT000805,20231123,ATM,192.29,WIRE
TXN00015543,ACCT000855,05/14/2023,FEE,3736.57,ATM
TXN00009345,ACCT000616,09-Oct-2024,DR,3878.04,ONLINE
TXN00005427,ACCT000466,04-Jun-2025,WIRE,4284.47,ACH
TXN00000170,ACCT000475,26-Oct-2023,FEE,4058.68,BRANCH
TXN00014421,ACCT000217,15-Aug-2025,WIRE,266.49,ONLINE
TXN00006218,ACCT000757,20230106,WIRE,272.49,ONLINE
TXN00021860,ACCT000774,05/13/2025,ATM,3637.12,ONLINE
TXN00015059,ACCT000330,11/30/2023,DR,1648.95,ATM
TXN00001827,ACCT000092,03-Feb-2023,FEE,2408.12,ONLINE
TXN00017746,ACCT000330,20240628,ACH,939.33,WIRE
TXN00024250,ACCT000551,12/06/2023,ATM,2452.93,BRANCH
TXN00022099,ACCT000546,27-May-2024,INT,1306.31,ACH
TXN00000013,ACCT000359,20230811,INT,2567.64,ATM
TXN00002852,ACCT001047,2023-08-29,ACH,1863.94,ATM
TXN00011498,ACCT000471,2023-05-15,INT,3853.33,ONLINE
TXN00010950,ACCT000493,16-Apr-2024,ACH,4271.30,ACH
TXN00021043,ACCT000432,10/19/2023,FEE,1031.38,ATM
TXN00009264,ACCT000310,20230528,CR,104.72,ONLINE
TXN00014158,ACCT001082,2024-07-08,DR,3765.70,ACH
TXN00024305,ACCT001015,20230721,ACH,2918.47,BRANCH
TXN00009015,ACCT000899,13-Mar-2025,WIRE,106.37,WIRE
TXN00017302,ACCT000891,01/02/2023,FEE,3325.30,ATM
TXN00011653,ACCT000619,2023-05-13,ATM,1030.34,ACH
TXN00021320,ACCT000487,13-Apr-2024,FEE,3648.94,ATM
TXN00013821,ACCT000622,20251115,DR,307.26,ONLINE
TXN00020036,ACCT000291,02/07/2024,CR,2646.51,BRANCH
TXN00001134,ACCT000020,12/17/2023,WIRE,3417.02,ONLINE
TXN00009808,ACCT000741,20240625,ATM,3822.72,ACH
TXN00002153,ACCT000648,12/20/2024,FEE,505.39,ONLINE
TXN00005569,ACCT000645,2025-08-13,DR,2840.92,BRANCH
TXN00000901,ACCT000452,20230830,ATM,2299.68,ACH
TXN00004854,ACCT001200,01-May-2023,CR,1579.12,ATM
TXN00016448,ACCT000026,04-Nov-2024,INT,3086.05,ATM
TXN00002011,ACCT001165,2023-07-12,CR,350.77,ACH
TXN00010275,ACCT000788,03/08/2023,DR,2000.41,ATM
TXN00006496,ACCT000371,20230331,WIRE,2392.10,ONLINE
TXN00011275,ACCT001138,2025-11-25,ACH,611.64,ACH
TXN00023841,ACCT000207,20251001,DR,846.22,ACH
TXN00004574,ACCT000309,20240731,DR,788.32,ATM
TXN00023478,ACCT000671,20250326,CR,3070.95,ACH
TXN00000063,ACCT001108,2024-07-27,ATM,868.14,WIRE
TXN00024847,ACCT000970,20230930,INT,2196.13,ATM
TXN00010555,ACCT000525,08/16/2024,CR,2359.42,BRANCH
TXN00006384,ACCT000970,20250114,CR,740.08,ONLINE
TXN00018435,ACCT000578,03/26/2025,ACH,1082.34,ATM
TXN00006679,ACCT001183,2023-03-23,ACH,2622.06,ACH
TXN00020508,ACCT000571,06-Jul-2023,ACH,1475.03,ACH
TXN00002544,ACCT000805,20230731,INT,2593.93,BRANCH
TXN00000430,ACCT000742,2024-02-01,ATM,11.57,ONLINE
TXN00021055,ACCT000717,20230819,ACH,1326.00,ATM
TXN00006248,ACCT001054,20231123,ACH,3102.49,BRANCH
TXN00018060,ACCT000022,2025-06-06,WIRE,1086.78,ONLINE
TXN00016881,ACCT000706,05/29/2024,ATM,2001.17,ATM
TXN00018359,ACCT001049,11-Dec-2025,CR,1139.72,ACH
TXN00008395,ACCT000245,20250522,WIRE,25.12,ONLINE
TXN00012296,ACCT000261,20250507,FEE,1939.75,BRANCH
TXN00023690,ACCT000025,2024-09-22,WIRE,3558.89,WIRE
TXN00005447,ACCT000741,07/27/2024,DR,610.26,ONLINE
TXN00004257,ACCT000858,20251121,CR,566.92,BRANCH
TXN00004897,ACCT000091,12-Jul-2024,WIRE,2514.87,ATM
TXN00015466,ACCT000569,11/11/2025,ACH,2094.71,ACH
TXN00009887,ACCT001098,03/12/2024,CR,3084.91,ATM
TXN00009099,ACCT000015,2024-01-18,WIRE,933.22,ATM
TXN00009289,ACCT000715,06/27/2023,FEE,466.73,ONLINE
TXN00009020,ACCT000226,20240409,FEE,100.91,ONLINE
TXN00020513,ACCT000660,20250909,DR,2111.86,ATM
TXN00020419,ACCT000609,16-Jul-2024,FEE,1064.83,ONLINE
TXN00002187,ACCT000966,23-Dec-2023,CR,4054.79,ONLINE
TXN00016684,ACCT001171,2023-05-11,DR,767.57,BRANCH
TXN00019445,ACCT000898,30-Oct-2024,WIRE,4389.34,ACH
TXN00001746,ACCT000446,2025-05-20,CR,3144.31,BRANCH
TXN00009116,ACCT001186,12/11/2025,DR,46.79,WIRE
TXN00017971,ACCT000916,20240329,WIRE,938.95,ATM
TXN00005591,ACCT000629,20230721,WIRE,4277.30,ONLINE
TXN00002803,ACCT000323,2023-12-06,ACH,3020.07,ATM
TXN00008793,ACCT000815,11/19/2024,FEE,3639.93,ACH
TXN00018003,ACCT000406,06/24/2024,FEE,3360.50,WIRE
TXN00010390,ACCT000881,11/08/2024,WIRE,3850.18,BRANCH
TXN00007022,ACCT000687,20250925,CR,2770.53,ACH
TXN00017180,ACCT000441,01/17/2025,ACH,1790.72,ONLINE
TXN00008917,ACCT000172,10/07/2023,WIRE,2221.86,BRANCH
TXN00017982,ACCT000344,20240313,ATM,2415.48,ATM
TXN00018841,ACCT000361,20240721,DR,1651.49,BRANCH
TXN00001890,ACCT000552,2025-01-30,ACH,1894.01,WIRE
TXN00015296,ACCT000730,2024-03-23,FEE,1556.65,ONLINE
TXN00018398,ACCT001004,04-Dec-2024,FEE,3774.33,BRANCH
TXN00007073,ACCT000427,07/31/2024,CR,1600.72,ONLINE
TXN00015569,ACCT000715,20231108,INT,4008.99,WIRE
TXN00009288,ACCT000454,20230613,ACH,91.62,ACH
TXN00016884,ACCT001139,2023-05-09,INT,817.20,ACH
TXN00000694,ACCT000869,12-Feb-2024,DR,420.68,ACH
TXN00017828,ACCT000693,17-Apr-2023,ATM,114.13,ATM
TXN00003030,ACCT000464,2023-05-31,DR,1022.51,ATM
TXN00001029,ACCT000328,11/24/2024,CR,908.55,ONLINE
TXN00012254,ACCT000415,20240409,CR,3572.04,WIRE
TXN00012380,ACCT000651,01/29/2025,FEE,3655.53,BRANCH
TXN00016129,ACCT000936,25-Aug-2025,WIRE,1690.89,ONLINE
TXN00011466,ACCT000207,2023-02-15,INT,754.55,ACH
TXN00022645,ACCT000828,01-Mar-2024,FEE,370.34,WIRE
TXN00009346,ACCT000895,2024-08-03,CR,4430.56,ONLINE
TXN00009986,ACCT000546,06/18/2023,INT,927.62,ATM
TXN00019770,ACCT000249,10/04/2025,ATM,1046.90,ATM
TXN00002790,ACCT001055,20230520,WIRE,4257.16,ONLINE
TXN00017069,ACCT000555,2024-07-17,ACH,3332.15,BRANCH
TXN00021910,ACCT000696,12/08/2023,CR,3905.50,ACH
TXN00021791,ACCT000610,25-Aug-2024,WIRE,3183.07,BRANCH
TXN00000519,ACCT000092,20241117,CR,2033.56,BRANCH
TXN00017301,ACCT000648,20230312,CR,1489.51,ACH
TXN00010913,ACCT000182,20250804,INT,3096.35,ONLINE
TXN00020549,ACCT000528,10-May-2023,ACH,2021.64,WIRE
TXN00019050,ACCT000719,02/08/2024,DR,3958.59,ONLINE
TXN00008635,ACCT000137,06/16/2025,FEE,1673.29,BRANCH
TXN00019670,ACCT000799,20241215,DR,1500.67,ATM
TXN00014801,ACCT000182,08/25/2024,CR,3284.87,ONLINE
TXN00008308,ACCT000186,12/24/2024,ATM,2436.62,ONLINE
TXN00006069,ACCT000960,22-Dec-2023,ACH,2050.05,ACH
TXN00013999,ACCT000853,20251227,ATM,354.95,ACH
TXN00007915,ACCT000823,2024-08-16,CR,1146.55,WIRE
TXN00010929,ACCT000163,19-Jun-2024,CR,911.55,ACH
TXN00018797,ACCT000282,2023-08-26,FEE,4334.68,ACH
TXN00014919,ACCT000665,11/10/2025,WIRE,854.59,BRANCH
TXN00011323,ACCT001189,2025-07-05,FEE,250.45,ATM
TXN00007076,ACCT001183,01-Jun-2023,FEE,2170.85,ACH
TXN00009408,ACCT000898,12-Nov-2024,INT,200.92,WIRE
TXN00018798,ACCT000971,20240214,ATM,1616.86,WIRE
TXN00024169,ACCT001198,2024-11-30,INT,443.43,WIRE
TXN00021776,ACCT000101,20-Nov-2023,ACH,1280.37,ATM
TXN00001777,ACCT000304,20250707,FEE,4208.92,WIRE
TXN00008430,ACCT000945,07/02/2023,INT,1015.81,BRANCH
TXN00014845,ACCT000995,07/13/2025,ACH,2579.20,BRANCH
TXN00006048,ACCT001062,2024-11-20,ATM,4346.31,BRANCH
TXN00018279,ACCT000104,20240714,INT,1839.37,BRANCH
TXN00011585,ACCT001024,28-Jun-2024,FEE,3606.29,ONLINE
TXN00013842,ACCT000673,20241006,ATM,685.60,WIRE
TXN00014520,ACCT001192,10/17/2024,ACH,2967.20,ATM
TXN00006575,ACCT000389,20240131,ATM,1750.64,ACH
TXN00024381,ACCT000549,09/10/2023,FEE,2735.53,ONLINE
TXN00024432,ACCT000767,2025-07-10,ACH,377.98,ATM
TXN00024625,ACCT001059,09-Oct-2024,ATM,3885.64,WIRE
TXN00010952,ACCT000149,20251224,DR,1507.38,BRANCH
TXN00011651,ACCT000363,08/21/2025,INT,4145.02,ATM
TXN00024379,ACCT000435,2024-12-26,DR,1648.21,ATM
TXN00004133,ACCT000073,2025-04-28,FEE,1168.13,ACH
TXN00015197,ACCT000187,04-Jul-2025,WIRE,1244.38,WIRE
TXN00014848,ACCT000150,2025-09-07,FEE,911.24,ACH
TXN00021601,ACCT000564,20230927,INT,2981.80,BRANCH
TXN00022761,ACCT001058,20240913,CR,1569.08,BRANCH
TXN00006552,ACCT000621,06/05/2023,ACH,779.46,WIRE
TXN00021212,ACCT000340,04/28/2025,ACH,863.27,ACH
TXN00005689,ACCT000881,20240119,INT,3571.54,ONLINE
TXN00000827,ACCT000282,05/21/2025,DR,46.16,ONLINE
TXN00010456,ACCT000671,20250916,ACH,2810.12,ATM
TXN00007978,ACCT000487,20250423,CR,1050.96,BRANCH
TXN00004981,ACCT000152,11/10/2024,WIRE,2094.04,ATM
TXN00008954,ACCT000243,12/05/2025,ATM,4350.38,ATM
TXN00004520,ACCT000400,2024-04-15,DR,3474.60,WIRE
TXN00017067,ACCT000903,07/11/2024,DR,1715.12,BRANCH
TXN00024693,ACCT000833,20250111,FEE,2202.18,WIRE
TXN00000006,ACCT000173,12-Jun-2024,WIRE,1111.55,ACH
TXN00000566,ACCT000843,04/14/2023,ACH,2823.26,BRANCH
TXN00017217,ACCT000144,12/12/2023,CR,1779.70,ONLINE
TXN00003635,ACCT000098,02-Feb-2023,ATM,648.12,BRANCH
TXN00009214,ACCT000757,20251014,CR,1120.77,BRANCH
TXN00022098,ACCT000696,08/31/2024,ACH,4225.91,ACH
TXN00005482,ACCT000637,2025-12-21,INT,2833.06,WIRE
TXN00017624,ACCT000256,01/19/2023,INT,1917.34,WIRE
TXN00002485,ACCT000001,20230815,ATM,4281.67,ATM
TXN00012344,ACCT000498,20240915,FEE,4229.07,BRANCH
TXN00008587,ACCT000186,13-Mar-2024,FEE,4287.10,ATM
TXN00002168,ACCT000954,2023-03-16,FEE,584.37,ONLINE
TXN00015065,ACCT001013,11/10/2025,CR,3570.72,WIRE
TXN00011992,ACCT000875,20251205,WIRE,605.30,ATM
TXN00015575,ACCT000779,20251209,WIRE,2255.38,ACH
TXN00009863,ACCT001174,08-May-2023,INT,914.09,ATM
TXN00015354,ACCT000965,20230628,WIRE,352.21,ATM
TXN00020724,ACCT000461,04/27/2025,CR,2952.92,BRANCH
TXN00019470,ACCT000792,06-Mar-2025,CR,1131.60,BRANCH
TXN00015081,ACCT000333,2023-04-26,FEE,1651.82,WIRE
TXN00006624,ACCT000025,2023-08-29,FEE,2668.41,BRANCH
TXN00008281,ACCT000671,12-Feb-2023,WIRE,470.21,ONLINE
TXN00006329,ACCT000133,20240318,CR,3671.70,ONLINE
TXN00009517,ACCT000178,25-Feb-2024,INT,4410.04,BRANCH
TXN00016747,ACCT001074,22-May-2023,ATM,2118.24,ATM
TXN00000417,ACCT000343,20230107,ACH,224.96,ACH
TXN00021462,ACCT000987,02-Oct-2025,CR,4352.82,ATM
TXN00000195,ACCT000972,19-Aug-2025,ATM,1090.00,ATM
TXN00001240,ACCT001148,02/28/2025,INT,2259.70,ONLINE
TXN00005103,ACCT000031,20241017,FEE,2434.91,BRANCH
TXN00024942,ACCT000338,20240712,WIRE,591.75,WIRE
TXN00006148,ACCT000421,20250918,CR,4194.84,ONLINE
TXN00022077,ACCT000693,01/09/2023,INT,2181.98,BRANCH
TXN00002193,ACCT000350,05/06/2023,CR,1663.31,ONLINE
TXN00010852,ACCT000080,23-Feb-2025,WIRE,1021.72,WIRE
TXN00006921,ACCT000632,07/22/2023,ATM,1883.43,ONLINE
TXN00018171,ACCT001138,16-Nov-2023,CR,2731.35,ACH
TXN00021722,ACCT000268,02/03/2023,WIRE,3213.93,WIRE
TXN00019398,ACCT000782,07/30/2025,DR,996.11,ATM
TXN00002127,ACCT000365,28-Dec-2025,DR,540.94,ACH
TXN00008855,ACCT000184,28-Jan-2024,DR,4358.33,ATM
TXN00007616,ACCT000249,20251109,ACH,2191.58,ACH
TXN00004558,ACCT000759,20250921,CR,4184.45,ACH
TXN00024729,ACCT000402,2023-06-14,CR,3138.96,BRANCH
TXN00010472,ACCT000091,15-Oct-2023,FEE,3270.66,ATM
TXN00017187,ACCT000788,20-Sep-2023,FEE,2081.65,ONLINE
TXN00009675,ACCT000274,20230313,ACH,1601.53,ACH
TXN00021321,ACCT000251,09/29/2025,WIRE,717.23,WIRE
TXN00016219,ACCT000503,2023-08-11,INT,1432.78,ACH
TXN00022818,ACCT000609,04/18/2023,ACH,1465.22,ONLINE
TXN00019736,ACCT000416,12/29/2023,FEE,2471.20,ACH
TXN00016533,ACCT000121,07/25/2025,CR,663.05,ONLINE
TXN00024946,ACCT000792,07/09/2024,INT,1738.13,WIRE
TXN00007462,ACCT000094,04/14/2025,WIRE,3146.71,WIRE
TXN00000065,ACCT000328,22-Nov-2024,ACH,4482.71,ATM
TXN00018109,ACCT000594,2023-05-18,WIRE,1930.95,ATM
TXN00019703,ACCT000382,2024-02-08,WIRE,3422.99,BRANCH
TXN00014650,ACCT000564,2025-03-02,FEE,2437.35,BRANCH
TXN00005284,ACCT000503,07/02/2023,WIRE,3596.77,ATM
TXN00006242,ACCT000914,2025-05-19,FEE,2464.85,WIRE
TXN00000118,ACCT001021,09/19/2025,ATM,4305.22,BRANCH
TXN00004729,ACCT000261,20240725,FEE,2506.51,ACH
TXN00003158,ACCT000377,2025-04-25,CR,2612.58,ONLINE
TXN00006123,ACCT000689,03-Dec-2023,WIRE,3985.53,ATM
TXN00009783,ACCT000540,11/10/2025,WIRE,2044.40,ONLINE
TXN00011455,ACCT000743,10-Dec-2023,DR,279.36,BRANCH
TXN00005179,ACCT000713,2024-05-18,DR,1620.86,BRANCH
TXN00021234,ACCT000761,03/12/2024,CR,3047.44,WIRE
TXN00019563,ACCT000214,01/31/2024,DR,3187.08,ATM
TXN00000275,ACCT000524,2023-05-17,ATM,754.00,ONLINE
TXN00024817,ACCT001139,20251107,INT,2274.75,ATM
TXN00006898,ACCT000818,2023-01-21,DR,1179.75,WIRE
TXN00003409,ACCT000668,20-Mar-2024,CR,320.12,ONLINE
TXN00019336,ACCT000201,2024-10-19,DR,2179.64,BRANCH
TXN00020785,ACCT000773,14-Aug-2025,WIRE,360.99,ONLINE
TXN00020961,ACCT000574,20250530,WIRE,2639.48,ONLINE
TXN00000066,ACCT000972,2023-06-14,INT,2956.84,BRANCH
TXN00001767,ACCT001110,25-May-2023,DR,3918.86,ONLINE
TXN00008222,ACCT000758,20251225,CR,3570.96,WIRE
TXN00019795,ACCT000475,26-Jun-2025,DR,1145.68,BRANCH
TXN00008652,ACCT000967,2025-08-29,ATM,1448.34,BRANCH
TXN00005991,ACCT000875,2024-11-29,FEE,3396.37,ACH
TXN00000360,ACCT000378,14-Apr-2024,FEE,3835.48,WIRE
TXN00008933,ACCT000104,2024-05-29,CR,2702.40,ONLINE
TXN00006632,ACCT001183,2024-01-26,INT,268.21,ONLINE
TXN00003539,ACCT000633,03/31/2024,FEE,3136.79,ACH
TXN00007042,ACCT000337,17-Mar-2024,DR,3729.78,ONLINE
TXN00004767,ACCT000554,12/30/2023,ATM,256.62,BRANCH
TXN00000985,ACCT001157,20230916,DR,3128.59,ATM
TXN00024259,ACCT000089,10/18/2025,FEE,335.42,ATM
TXN00021518,ACCT000594,27-Feb-2025,WIRE,3571.01,ONLINE
TXN00022549,ACCT000192,12-Jan-2025,WIRE,1584.71,ONLINE
TXN00003430,ACCT000733,09-Jan-2024,ACH,894.56,ONLINE
TXN00019584,ACCT000984,2025-02-26,ACH,4417.75,ACH
TXN00000083,ACCT000328,2024-01-23,CR,3952.40,ATM
TXN00022123,ACCT000674,05/26/2023,DR,2868.70,BRANCH
TXN00016479,ACCT000770,20240207,DR,2077.52,WIRE
TXN00018687,ACCT000137,2023-01-20,FEE,2071.19,ACH
TXN00015167,ACCT000544,12/26/2024,ACH,1605.90,WIRE
TXN00021427,ACCT000399,01/13/2023,CR,4148.81,BRANCH
TXN00013875,ACCT000351,24-Sep-2025,ACH,1006.03,ONLINE
TXN00008227,ACCT001129,2024-04-23,INT,434.71,ACH
TXN00018317,ACCT000588,20240608,INT,2097.72,BRANCH
TXN00019388,ACCT000419,02/08/2025,INT,2576.64,BRANCH
TXN00001670,ACCT000572,20240701,ATM,1203.41,ATM
TXN00018146,ACCT001143,05-Jul-2025,CR,4111.51,BRANCH
TXN00021461,ACCT000092,05/15/2024,WIRE,567.44,ONLINE
TXN00019864,ACCT000390,20230612,ATM,1861.42,BRANCH
TXN00020238,ACCT000151,20250414,DR,2156.14,ATM
TXN00003154,ACCT000257,04-Feb-2025,INT,11.45,BRANCH
TXN00007250,ACCT000528,06/27/2023,CR,1381.43,BRANCH
TXN00008690,ACCT000844,20241115,FEE,2642.95,ATM
TXN00002178,ACCT000018,10-Apr-2023,ACH,304.72,ACH
TXN00003892,ACCT000108,20250626,FEE,2297.91,BRANCH
TXN00003247,ACCT000099,19-Apr-2023,CR,1899.14,BRANCH
TXN00009714,ACCT000496,2025-10-08,FEE,3217.58,WIRE
TXN00000056,ACCT000610,10-Feb-2023,ACH,2148.58,WIRE
TXN00019941,ACCT001024,20251128,FEE,4090.13,ACH
TXN00011270,ACCT000505,07-Sep-2025,CR,3599.08,WIRE
TXN00024448,ACCT000085,2024-06-04,FEE,4277.19,ATM
TXN00012863,ACCT001045,10/19/2025,FEE,557.17,ATM
TXN00016679,ACCT000628,12-Nov-2023,DR,3198.43,BRANCH
TXN00018900,ACCT000370,21-Mar-2024,CR,2742.78,ATM
TXN00001955,ACCT001103,20230106,ACH,870.15,ACH
TXN00017899,ACCT000943,07/03/2023,CR,84.41,BRANCH
TXN00003285,ACCT000049,01/20/2025,INT,3542.14,ATM
TXN00012131,ACCT000043,20240405,CR,3607.31,WIRE
TXN00020682,ACCT001165,20240204,FEE,4069.44,ATM
TXN00002969,ACCT000902,20241005,ACH,3863.16,BRANCH
TXN00004329,ACCT000433,05/13/2023,ATM,1986.56,ACH
TXN00015190,ACCT000627,03/07/2024,FEE,3219.88,WIRE
TXN00022046,ACCT000571,20240525,INT,655.85,WIRE
TXN00007675,ACCT000174,04-Jan-2024,ACH,432.39,ACH
TXN00011053,ACCT001184,03/21/2025,FEE,500.00,ATM
